endpoint,error,height,operand1,operand2,operation,problemType,result,rt,subject_nr,width
3.79464285714,-0.205357142857,1050,4,0,+,target,4,669,126,1680
9.09970238095,0.0997023809524,1050,5,4,+,filler,9,3655,126,1680
1.42857142857,-0.571428571429,1050,6,4,-,filler,2,2542,126,1680
7.87946428571,0.879464285714,1050,2,5,+,filler,7,6878,126,1680
6.80803571429,0.808035714286,1050,6,0,-,target,6,813,126,1680
1.21279761905,-0.787202380952,1050,7,5,-,filler,2,1685,126,1680
1.3318452381,-0.668154761905,1050,2,0,-,target,2,846,126,1680
0.766369047619,-0.233630952381,1050,6,5,-,filler,1,1918,126,1680
2.50744047619,-0.49255952381,1050,8,5,-,filler,3,2486,126,1680
3.66071428571,-0.339285714286,1050,5,1,-,target,4,909,126,1680
6.26488095238,0.264880952381,1050,5,1,+,target,6,1359,126,1680
4.32291666667,0.322916666667,1050,4,0,+,target,4,734,126,1680
3.83928571429,-0.160714285714,1050,3,1,+,target,4,774,126,1680
6.3318452381,0.331845238095,1050,7,1,-,target,6,1670,126,1680
7.59672619048,-0.403273809524,1050,3,5,+,filler,8,1358,126,1680
1.54017857143,-1.45982142857,1050,8,5,-,filler,3,2438,126,1680
2.29910714286,-0.700892857143,1050,3,0,-,target,3,1765,126,1680
7.58928571429,0.589285714286,1050,7,0,-,target,7,1599,126,1680
8.89136904762,0.891369047619,1050,4,4,+,filler,8,1542,126,1680
8.32589285714,0.325892857143,1050,8,0,-,target,8,781,126,1680
9.28571428571,0.285714285714,1050,4,5,+,filler,9,1902,126,1680
6.86755952381,-0.13244047619,1050,7,0,-,target,7,1628,126,1680
7.97619047619,-0.0238095238095,1050,8,0,+,target,8,918,126,1680
2.72321428571,-0.276785714286,1050,3,0,+,target,3,1646,126,1680
9.22619047619,0.22619047619,1050,5,4,+,filler,9,1285,126,1680
6.27232142857,0.272321428571,1050,8,2,-,target,6,4006,126,1680
1.52529761905,-1.47470238095,1050,7,4,-,filler,3,5078,126,1680
5.68452380952,-0.315476190476,1050,5,1,+,target,6,2823,126,1680
6.13095238095,0.130952380952,1050,2,4,+,filler,6,1157,126,1680
2.71577380952,-0.284226190476,1050,3,0,-,target,3,846,126,1680
7.23958333333,0.239583333333,1050,3,4,+,filler,7,2615,126,1680
6.60714285714,0.607142857143,1050,6,0,+,target,6,837,126,1680
3.9806547619,-0.0193452380952,1050,2,2,+,target,4,926,126,1680
3.72023809524,-0.279761904762,1050,4,0,-,target,4,646,126,1680
0.863095238095,-1.1369047619,1050,7,5,-,filler,2,4719,126,1680
8.44494047619,0.44494047619,1050,8,0,-,target,8,1438,126,1680
0.900297619048,-0.0997023809524,1050,6,5,-,filler,1,2375,126,1680
1.72619047619,-0.27380952381,1050,2,0,+,target,2,1070,126,1680
9.23363095238,0.233630952381,1050,5,4,+,filler,9,1750,126,1680
2.25446428571,-0.745535714286,1050,3,0,+,target,3,1198,126,1680
0.885416666667,-0.114583333333,1050,6,5,-,filler,1,1974,126,1680
2.24702380952,-0.752976190476,1050,7,4,-,filler,3,2166,126,1680
8.37797619048,0.377976190476,1050,4,4,+,filler,8,1982,126,1680
3.79464285714,-0.205357142857,1050,4,0,+,target,4,855,126,1680
9.33035714286,0.330357142857,1050,4,5,+,filler,9,1269,126,1680
5.84077380952,-0.159226190476,1050,5,1,+,target,6,1628,126,1680
6.30208333333,0.302083333333,1050,3,3,+,filler,6,1471,126,1680
0.587797619048,-0.412202380952,1050,5,4,-,filler,1,1454,126,1680
8.4375,0.4375,1050,4,4,+,filler,8,3509,126,1680
8.54910714286,0.549107142857,1050,8,0,-,target,8,966,126,1680
8.47470238095,0.474702380952,1050,8,0,+,target,8,878,126,1680
1.57738095238,-0.422619047619,1050,2,0,-,target,2,1086,126,1680
6.54761904762,0.547619047619,1050,6,0,+,target,6,982,126,1680
6.70386904762,-0.296130952381,1050,2,5,+,filler,7,1335,126,1680
5.72916666667,-0.270833333333,1050,6,0,-,target,6,797,126,1680
9.48660714286,0.486607142857,1050,5,4,+,filler,9,1886,126,1680
4.09970238095,0.0997023809524,1050,2,2,+,target,4,1676,126,1680
7.29166666667,0.291666666667,1050,3,4,+,filler,7,3716,126,1680
9.16666666667,0.166666666667,1050,4,5,+,filler,9,1894,126,1680
1.6443452381,-0.355654761905,1050,7,5,-,filler,2,3605,126,1680
3.83928571429,-0.160714285714,1050,5,1,-,target,4,1511,126,1680
3.99553571429,0.995535714286,1050,7,4,-,filler,3,2182,126,1680
4.00297619048,0.00297619047619,1050,4,0,-,target,4,829,126,1680
6.27976190476,0.279761904762,1050,6,0,-,target,6,942,126,1680
8.22916666667,0.229166666667,1050,3,5,+,filler,8,2287,126,1680
5.99702380952,-0.00297619047619,1050,4,2,+,target,6,2213,126,1680
1.53273809524,-0.467261904762,1050,2,0,-,target,2,1934,126,1680
3.68303571429,-0.316964285714,1050,3,1,+,target,4,1846,126,1680
1.6369047619,-0.363095238095,1050,6,4,-,filler,2,6614,126,1680
3.83928571429,-2.16071428571,1050,7,1,-,target,6,1814,126,1680
2.1056547619,0.105654761905,1050,2,0,+,target,2,1726,126,1680
7.98363095238,0.983630952381,1050,7,0,+,target,7,2589,126,1680
4.25595238095,0.255952380952,1050,6,2,-,target,4,3319,126,1680
8.48214285714,1.48214285714,1050,7,0,+,target,7,1014,126,1680
4.00297619048,0.00297619047619,1050,6,2,-,target,4,4799,126,1680
2.66369047619,-0.33630952381,1050,3,0,+,target,3,3534,126,1680
3.80952380952,-0.190476190476,1050,4,0,-,target,4,829,126,1680
3.73511904762,-0.264880952381,1050,4,0,+,target,4,2367,126,1680
7.38839285714,-0.611607142857,1050,3,5,+,filler,8,1302,126,1680
5.81101190476,-0.188988095238,1050,2,4,+,filler,6,1318,126,1680
0.0372023809524,-0.962797619048,1050,5,4,-,filler,1,2150,126,1680
4.04761904762,0.047619047619,1050,3,1,+,target,4,1703,126,1680
6.1755952381,0.175595238095,1050,3,3,+,filler,6,2638,126,1680
1.9568452381,-0.0431547619048,1050,6,4,-,filler,2,5381,126,1680
8.41517857143,0.415178571429,1050,8,0,-,target,8,1725,126,1680
7.27678571429,0.276785714286,1050,2,5,+,filler,7,4958,126,1680
2.29166666667,-0.708333333333,1050,3,0,-,target,3,1662,126,1680
6.42857142857,0.428571428571,1050,5,1,+,target,6,2550,126,1680
3.83928571429,-0.160714285714,1050,7,3,-,filler,4,3902,126,1680
8.34821428571,0.348214285714,1050,8,0,+,target,8,1573,126,1680
3.34821428571,-0.651785714286,1050,7,3,-,filler,4,4295,126,1680
6.16071428571,0.160714285714,1050,4,2,+,target,6,1319,126,1680
2.58928571429,-0.410714285714,1050,8,5,-,filler,3,2373,126,1680
5.96726190476,-0.0327380952381,1050,7,1,-,target,6,1590,126,1680
1.59226190476,-0.407738095238,1050,7,5,-,filler,2,2006,126,1680
7.12797619048,0.127976190476,1050,7,0,-,target,7,2062,126,1680
7.84970238095,0.849702380952,1050,3,4,+,filler,7,2181,126,1680
7.2619047619,0.261904761905,1050,7,0,-,target,7,757,126,1680
3.91369047619,-0.0863095238095,1050,2,2,+,target,4,1094,126,1680
6.0193452381,0.0193452380952,1050,8,2,-,target,6,5006,126,1680
6.3318452381,0.331845238095,1050,6,0,+,target,6,814,126,1680
6.81547619048,0.815476190476,1050,2,4,+,filler,6,846,126,1680
2.96130952381,-0.0386904761905,1050,3,0,-,target,3,1230,126,1680
3.92857142857,-0.0714285714286,1050,5,1,-,target,4,1894,126,1680
4.01785714286,0.0178571428571,1050,8,4,-,filler,4,1791,126,1680
7.24702380952,1.24702380952,1050,8,2,-,target,6,3558,126,1680
2.63392857143,-0.366071428571,1050,8,5,-,filler,3,2398,126,1680
3.94345238095,-0.0565476190476,1050,8,4,-,filler,4,1102,126,1680
2.16517857143,0.165178571429,1050,2,0,-,target,2,1439,127,1680
7.92410714286,-1.07589285714,1050,5,4,+,filler,9,1508,127,1680
7.1875,0.1875,1050,7,0,-,target,7,1381,127,1680
7.28422619048,0.284226190476,1050,2,5,+,filler,7,1165,127,1680
2.52976190476,-0.470238095238,1050,8,5,-,filler,3,1717,127,1680
3.55654761905,-0.443452380952,1050,6,2,-,target,4,2294,127,1680
3.125,-0.875,1050,8,4,-,filler,4,1359,127,1680
7.54464285714,-0.455357142857,1050,3,5,+,filler,8,2125,127,1680
3.13244047619,-0.86755952381,1050,7,3,-,filler,4,2357,127,1680
7.47023809524,-0.529761904762,1050,8,0,+,target,8,1365,127,1680
6.93452380952,0.934523809524,1050,7,1,-,target,6,1238,127,1680
6.81547619048,0.815476190476,1050,4,2,+,target,6,1046,127,1680
2.83482142857,-0.165178571429,1050,3,0,+,target,3,2165,127,1680
1.84523809524,-0.154761904762,1050,2,0,-,target,2,1197,127,1680
3.39285714286,-0.607142857143,1050,8,4,-,filler,4,1477,127,1680
6.58482142857,0.584821428571,1050,8,2,-,target,6,2365,127,1680
4.12202380952,0.122023809524,1050,5,1,-,target,4,1845,127,1680
7.5,-0.5,1050,8,0,+,target,8,1773,127,1680
6.9494047619,0.949404761905,1050,2,4,+,filler,6,2373,127,1680
3.31845238095,-0.681547619048,1050,4,0,+,target,4,2269,127,1680
1.99404761905,-0.00595238095238,1050,6,4,-,filler,2,1469,127,1680
7.90922619048,-1.09077380952,1050,5,4,+,filler,9,957,127,1680
3.42261904762,-0.577380952381,1050,4,0,+,target,4,1228,127,1680
2.64880952381,-1.35119047619,1050,4,0,-,target,4,1366,127,1680
1.25,0.25,1050,6,5,-,filler,1,1318,127,1680
6.31696428571,0.316964285714,1050,6,0,-,target,6,1524,127,1680
2.55952380952,-0.440476190476,1050,3,0,-,target,3,1333,127,1680
6.96428571429,0.964285714286,1050,6,0,+,target,6,1213,127,1680
2.00148809524,0.0014880952381,1050,2,0,+,target,2,1085,127,1680
6.44345238095,0.443452380952,1050,5,1,+,target,6,1165,127,1680
6.71130952381,0.71130952381,1050,2,4,+,filler,6,1013,127,1680
3.13988095238,-0.860119047619,1050,2,2,+,target,4,1094,127,1680
3.37797619048,-0.622023809524,1050,3,1,+,target,4,1150,127,1680
1.97916666667,-1.02083333333,1050,8,5,-,filler,3,1829,127,1680
2.54464285714,-0.455357142857,1050,7,4,-,filler,3,1077,127,1680
0.959821428571,-1.04017857143,1050,7,5,-,filler,2,1445,127,1680
3.02827380952,0.0282738095238,1050,7,4,-,filler,3,1044,127,1680
3.5119047619,-0.488095238095,1050,7,3,-,filler,4,1357,127,1680
7.41071428571,-0.589285714286,1050,3,5,+,filler,8,1718,127,1680
3.69791666667,-0.302083333333,1050,3,1,+,target,4,1349,127,1680
6.93452380952,-1.06547619048,1050,8,0,-,target,8,1357,127,1680
2.53720238095,-0.462797619048,1050,3,0,+,target,3,941,127,1680
6.42857142857,-0.571428571429,1050,7,0,-,target,7,1333,127,1680
6.13095238095,0.130952380952,1050,3,3,+,filler,6,1205,127,1680
8.40773809524,-0.592261904762,1050,4,5,+,filler,9,1181,127,1680
2.35119047619,0.35119047619,1050,6,4,-,filler,2,1925,127,1680
1.13095238095,0.130952380952,1050,6,5,-,filler,1,2021,127,1680
7.04613095238,-0.953869047619,1050,4,4,+,filler,8,1294,127,1680
6.3244047619,0.324404761905,1050,7,1,-,target,6,1236,127,1680
1.85267857143,-0.147321428571,1050,7,5,-,filler,2,2613,127,1680
6.99404761905,-0.00595238095238,1050,7,0,+,target,7,1045,127,1680
2.97619047619,-1.02380952381,1050,4,0,-,target,4,1069,127,1680
3.77232142857,-0.227678571429,1050,5,1,-,target,4,1325,127,1680
2.35863095238,0.358630952381,1050,2,0,+,target,2,909,127,1680
6.59226190476,0.592261904762,1050,5,1,+,target,6,1334,127,1680
6.39136904762,0.391369047619,1050,4,2,+,target,6,815,127,1680
6.97916666667,0.979166666667,1050,6,0,-,target,6,926,127,1680
8.15476190476,1.15476190476,1050,7,0,+,target,7,1045,127,1680
6.62202380952,0.622023809524,1050,3,3,+,filler,6,949,127,1680
7.21726190476,0.217261904762,1050,2,5,+,filler,7,1519,127,1680
8.48214285714,0.482142857143,1050,4,4,+,filler,8,1053,127,1680
6.35416666667,0.354166666667,1050,8,2,-,target,6,1292,127,1680
7.96875,-1.03125,1050,4,5,+,filler,9,1406,127,1680
1.77827380952,0.778273809524,1050,5,4,-,filler,1,1533,127,1680
6.78571428571,-0.214285714286,1050,3,4,+,filler,7,1517,127,1680
7.32142857143,-0.678571428571,1050,8,0,-,target,8,1150,127,1680
1.12351190476,0.123511904762,1050,5,4,-,filler,1,1414,127,1680
2.64136904762,-1.35863095238,1050,6,2,-,target,4,1550,127,1680
6.72619047619,-0.27380952381,1050,3,4,+,filler,7,1292,127,1680
6.72619047619,0.72619047619,1050,6,0,+,target,6,1325,127,1680
3.34077380952,-0.659226190476,1050,2,2,+,target,4,1109,127,1680
1.67410714286,-1.32589285714,1050,3,0,-,target,3,1189,127,1680
0.825892857143,-0.174107142857,1050,6,5,-,filler,1,1142,127,1680
7.12797619048,0.127976190476,1050,2,5,+,filler,7,2037,127,1680
7.06845238095,0.0684523809524,1050,2,5,+,filler,7,685,127,1680
1.36160714286,-0.638392857143,1050,2,0,-,target,2,1117,127,1680
6.19047619048,0.190476190476,1050,2,4,+,filler,6,1486,127,1680
7.78273809524,-0.217261904762,1050,8,0,+,target,8,901,127,1680
3.73511904762,-0.264880952381,1050,8,4,-,filler,4,1068,127,1680
7.67113095238,-0.328869047619,1050,8,0,-,target,8,1029,127,1680
2.78273809524,-0.217261904762,1050,8,5,-,filler,3,1245,127,1680
1.9568452381,-0.0431547619048,1050,7,5,-,filler,2,916,127,1680
6.24255952381,0.24255952381,1050,7,1,-,target,6,1229,127,1680
7.33630952381,-0.66369047619,1050,4,4,+,filler,8,1685,127,1680
8.08035714286,0.0803571428571,1050,3,5,+,filler,8,901,127,1680
6.47321428571,0.473214285714,1050,3,3,+,filler,6,1165,127,1680
1.74851190476,0.748511904762,1050,6,5,-,filler,1,911,127,1680
6.51041666667,0.510416666667,1050,4,2,+,target,6,1262,127,1680
2.43303571429,-1.56696428571,1050,3,1,+,target,4,1071,127,1680
2.4255952381,-0.574404761905,1050,3,0,-,target,3,1029,127,1680
3.58630952381,-0.41369047619,1050,4,0,-,target,4,1004,127,1680
1.9494047619,-0.0505952380952,1050,2,0,+,target,2,973,127,1680
8.57886904762,0.578869047619,1050,8,0,+,target,8,1508,127,1680
2.54464285714,0.544642857143,1050,6,4,-,filler,2,965,127,1680
1.67410714286,-1.32589285714,1050,3,0,+,target,3,1069,127,1680
1.68154761905,-0.318452380952,1050,2,0,+,target,2,877,127,1680
4.22619047619,0.22619047619,1050,5,1,-,target,4,1029,127,1680
7.5818452381,0.581845238095,1050,7,0,+,target,7,926,127,1680
5.95982142857,-0.0401785714286,1050,5,1,+,target,6,965,127,1680
3.56398809524,-0.436011904762,1050,2,2,+,target,4,781,127,1680
4.05505952381,0.0550595238095,1050,4,0,-,target,4,724,127,1680
1.11607142857,0.116071428571,1050,5,4,-,filler,1,1324,127,1680
2.30654761905,-0.693452380952,1050,3,0,-,target,3,1573,127,1680
3.34077380952,-0.659226190476,1050,8,4,-,filler,4,941,127,1680
1.69642857143,-0.303571428571,1050,6,4,-,filler,2,989,127,1680
6.22023809524,0.220238095238,1050,8,2,-,target,6,1844,127,1680
7.14285714286,0.142857142857,1050,7,0,-,target,7,1037,127,1680
7.15773809524,0.157738095238,1050,7,0,-,target,7,821,127,1680
9.01041666667,0.0104166666667,1050,4,5,+,filler,9,1045,127,1680
7.67113095238,-0.328869047619,1050,4,4,+,filler,8,853,127,1680
7.96130952381,-1.03869047619,1050,5,4,+,filler,9,973,127,1680
1.35416666667,-0.645833333333,1050,7,5,-,filler,2,1295,127,1680
7.29166666667,0.291666666667,1050,3,4,+,filler,7,1646,127,1680
2.94642857143,-0.0535714285714,1050,3,0,+,target,3,1213,127,1680
5.96726190476,-0.0327380952381,1050,6,0,-,target,6,1310,127,1680
5.99702380952,-0.00297619047619,1050,2,4,+,filler,6,845,127,1680
3.89880952381,-0.10119047619,1050,5,1,-,target,4,1093,127,1680
3.99553571429,-0.00446428571429,1050,2,2,+,target,4,789,127,1680
3.80952380952,-2.19047619048,1050,4,2,+,target,6,654,127,1680
6.54761904762,0.547619047619,1050,6,0,-,target,6,1238,127,1680
7.00892857143,1.00892857143,1050,7,1,-,target,6,869,127,1680
9.47916666667,0.479166666667,1050,5,4,+,filler,9,1093,127,1680
2.52976190476,-0.470238095238,1050,7,4,-,filler,3,1478,127,1680
8.83928571429,-0.160714285714,1050,4,5,+,filler,9,1191,127,1680
5.94494047619,-0.0550595238095,1050,3,3,+,filler,6,1332,127,1680
4.01785714286,0.0178571428571,1050,7,3,-,filler,4,1334,127,1680
3.87648809524,-0.123511904762,1050,4,0,+,target,4,813,127,1680
5.93005952381,-0.0699404761905,1050,8,2,-,target,6,2461,127,1680
3.40029761905,0.400297619048,1050,8,5,-,filler,3,1126,127,1680
6.78571428571,-0.214285714286,1050,7,0,+,target,7,1598,127,1680
3.86904761905,-0.130952380952,1050,6,2,-,target,4,1277,127,1680
4.01785714286,0.0178571428571,1050,6,2,-,target,4,845,127,1680
3.91369047619,-0.0863095238095,1050,7,3,-,filler,4,917,127,1680
7.47767857143,-0.522321428571,1050,3,5,+,filler,8,1565,127,1680
1.0119047619,0.0119047619048,1050,5,4,-,filler,1,1452,127,1680
6.42113095238,0.421130952381,1050,5,1,+,target,6,1358,127,1680
3.57142857143,-0.428571428571,1050,4,0,+,target,4,1558,127,1680
3.90625,-0.09375,1050,3,1,+,target,4,805,127,1680
6.45089285714,0.450892857143,1050,6,0,+,target,6,965,127,1680
0.974702380952,-1.02529761905,1050,2,0,-,target,2,1125,127,1680
6.5625,-0.4375,1050,3,4,+,filler,7,1141,127,1680
6.56994047619,0.56994047619,1050,6,0,+,target,6,1029,127,1680
2.8125,-0.1875,1050,7,4,-,filler,3,1069,127,1680
8.4375,0.4375,1050,8,0,-,target,8,1189,127,1680
2.06101190476,0.0610119047619,1050,6,4,-,filler,2,1263,127,1680
7.29166666667,-0.708333333333,1050,3,5,+,filler,8,1061,127,1680
3.13244047619,-0.86755952381,1050,5,1,-,target,4,989,127,1680
5.80357142857,-0.196428571429,1050,4,2,+,target,6,1037,127,1680
5.43154761905,-0.568452380952,1050,4,2,+,target,6,684,127,1680
2.98363095238,-1.01636904762,1050,4,0,+,target,4,1061,127,1680
3.71279761905,-0.287202380952,1050,4,0,+,target,4,1205,127,1680
7.2693452381,0.269345238095,1050,7,0,-,target,7,885,127,1680
3.91369047619,-0.0863095238095,1050,6,2,-,target,4,1029,127,1680
7.8125,-0.1875,1050,8,0,-,target,8,1037,127,1680
1.49553571429,0.495535714286,1050,6,5,-,filler,1,910,127,1680
2.53720238095,-1.46279761905,1050,2,2,+,target,4,829,127,1680
2.05357142857,-0.946428571429,1050,3,0,+,target,3,909,127,1680
0.877976190476,-1.12202380952,1050,2,0,+,target,2,917,127,1680
2.8943452381,-1.1056547619,1050,3,1,+,target,4,958,127,1680
7.64136904762,-0.358630952381,1050,8,0,+,target,8,943,127,1680
6.65178571429,-0.348214285714,1050,2,5,+,filler,7,949,127,1680
2.98363095238,0.983630952381,1050,7,5,-,filler,2,957,127,1680
7.7380952381,-0.261904761905,1050,3,5,+,filler,8,989,127,1680
4.0625,0.0625,1050,8,4,-,filler,4,1149,127,1680
3.28125,-0.71875,1050,2,2,+,target,4,862,127,1680
6.07886904762,0.078869047619,1050,2,4,+,filler,6,1294,127,1680
5.77380952381,-0.22619047619,1050,8,2,-,target,6,757,127,1680
3.88392857143,-0.116071428571,1050,8,4,-,filler,4,1245,127,1680
7.01636904762,0.016369047619,1050,7,0,+,target,7,1022,127,1680
7.2693452381,-0.730654761905,1050,4,4,+,filler,8,933,127,1680
8.50446428571,-0.495535714286,1050,5,4,+,filler,9,855,127,1680
0.997023809524,-0.00297619047619,1050,5,4,-,filler,1,1317,127,1680
3.22916666667,0.229166666667,1050,3,0,-,target,3,1212,127,1680
5.99702380952,-0.00297619047619,1050,6,0,-,target,6,1044,127,1680
6.10119047619,0.10119047619,1050,5,1,+,target,6,830,127,1680
7.90178571429,-0.0982142857143,1050,8,0,-,target,8,1036,127,1680
2.14285714286,0.142857142857,1050,2,0,-,target,2,957,127,1680
6.30208333333,0.302083333333,1050,6,0,-,target,6,1238,127,1680
7.20238095238,0.202380952381,1050,7,0,+,target,7,901,127,1680
5.95238095238,-0.047619047619,1050,3,3,+,filler,6,956,127,1680
2.84970238095,-0.150297619048,1050,3,0,-,target,3,965,127,1680
1.69642857143,-0.303571428571,1050,2,0,+,target,2,1069,127,1680
7.28422619048,0.284226190476,1050,7,0,-,target,7,1349,127,1680
1.56994047619,0.56994047619,1050,5,4,-,filler,1,1077,127,1680
1.35416666667,-1.64583333333,1050,7,4,-,filler,3,581,127,1680
6.30208333333,-0.697916666667,1050,2,5,+,filler,7,1069,127,1680
1.47321428571,-0.526785714286,1050,6,4,-,filler,2,1486,127,1680
5.76636904762,-0.233630952381,1050,3,3,+,filler,6,1789,127,1680
6.0119047619,0.0119047619048,1050,8,2,-,target,6,1789,127,1680
7.90922619048,-0.0907738095238,1050,8,0,+,target,8,982,127,1680
2.50744047619,-0.49255952381,1050,3,0,+,target,3,957,127,1680
7.35119047619,-0.64880952381,1050,4,4,+,filler,8,1550,127,1680
2.17261904762,-0.827380952381,1050,7,4,-,filler,3,933,127,1680
6.91964285714,-0.0803571428571,1050,3,4,+,filler,7,997,127,1680
3.66071428571,-0.339285714286,1050,6,2,-,target,4,1654,127,1680
7.64880952381,-1.35119047619,1050,4,5,+,filler,9,1085,127,1680
4.25595238095,0.255952380952,1050,5,1,-,target,4,997,127,1680
6.4880952381,0.488095238095,1050,6,0,+,target,6,1085,127,1680
2.62648809524,-0.373511904762,1050,8,5,-,filler,3,1357,127,1680
6.61458333333,-0.385416666667,1050,3,4,+,filler,7,1422,127,1680
3.60863095238,-0.391369047619,1050,4,0,-,target,4,1093,127,1680
6.38392857143,0.383928571429,1050,7,1,-,target,6,1701,127,1680
8.54166666667,-0.458333333333,1050,4,5,+,filler,9,1029,127,1680
1.23511904762,-0.764880952381,1050,2,0,-,target,2,1637,127,1680
2.82738095238,-0.172619047619,1050,8,5,-,filler,3,1773,127,1680
1.49553571429,-0.504464285714,1050,7,5,-,filler,2,1245,127,1680
3.33333333333,-0.666666666667,1050,4,0,-,target,4,1060,127,1680
1.51041666667,0.510416666667,1050,6,5,-,filler,1,2077,127,1680
3.63839285714,-0.361607142857,1050,3,1,+,target,4,1237,127,1680
6.10863095238,0.108630952381,1050,2,4,+,filler,6,1037,127,1680
6.0119047619,0.0119047619048,1050,5,1,+,target,6,917,127,1680
4.23363095238,0.233630952381,1050,7,3,-,filler,4,1055,127,1680
6.11607142857,0.116071428571,1050,6,0,+,target,6,1004,127,1680
6.21279761905,0.212797619048,1050,7,1,-,target,6,1198,127,1680
4.16666666667,0.166666666667,1050,7,3,-,filler,4,1093,127,1680
8.5193452381,-0.480654761905,1050,5,4,+,filler,9,1110,127,1680
2.29166666667,0.291666666667,1050,6,4,-,filler,2,1261,127,1680
2.56696428571,0.566964285714,1050,2,0,+,target,2,949,127,1680
8.00595238095,-0.994047619048,1050,4,5,+,filler,9,973,127,1680
6.14583333333,0.145833333333,1050,6,0,-,target,6,981,127,1680
6.28720238095,0.287202380952,1050,7,1,-,target,6,5181,127,1680
6.42113095238,0.421130952381,1050,3,3,+,filler,6,797,127,1680
1.66666666667,0.666666666667,1050,5,4,-,filler,1,1172,127,1680
2.03869047619,0.0386904761905,1050,2,0,-,target,2,1495,127,1680
7.84226190476,-0.157738095238,1050,4,4,+,filler,8,1287,127,1680
7.2619047619,0.261904761905,1050,7,0,-,target,7,878,127,1680
4.85863095238,0.858630952381,1050,5,1,-,target,4,1117,127,1680
3.18452380952,0.184523809524,1050,3,0,-,target,3,837,127,1680
4.28571428571,0.285714285714,1050,7,3,-,filler,4,893,127,1680
1.72619047619,-0.27380952381,1050,7,5,-,filler,2,1565,127,1680
3.55654761905,-0.443452380952,1050,5,1,-,target,4,958,127,1680
6.35416666667,0.354166666667,1050,2,4,+,filler,6,1141,127,1680
2.76041666667,0.760416666667,1050,6,4,-,filler,2,1270,127,1680
1.46577380952,0.465773809524,1050,6,5,-,filler,1,893,127,1680
1.31696428571,-0.683035714286,1050,2,0,+,target,2,915,127,1680
8.05803571429,-0.941964285714,1050,5,4,+,filler,9,1045,127,1680
6.66666666667,-0.333333333333,1050,3,4,+,filler,7,950,127,1680
2.12797619048,-1.87202380952,1050,4,0,-,target,4,1148,127,1680
3.48214285714,-0.517857142857,1050,8,4,-,filler,4,1213,127,1680
6.8005952381,-0.199404761905,1050,3,4,+,filler,7,1206,127,1680
3.0505952381,-0.949404761905,1050,4,0,+,target,4,1620,127,1680
1.72619047619,-1.27380952381,1050,3,0,+,target,3,1381,127,1680
3.08035714286,-0.919642857143,1050,3,1,+,target,4,1077,127,1680
6.28720238095,0.287202380952,1050,7,1,-,target,6,1126,127,1680
6.27976190476,0.279761904762,1050,4,2,+,target,6,837,127,1680
6.57738095238,0.577380952381,1050,6,0,+,target,6,1173,127,1680
3.55654761905,-0.443452380952,1050,4,0,+,target,4,1574,127,1680
7.75297619048,-0.247023809524,1050,8,0,+,target,8,1189,127,1680
1.97172619048,-0.0282738095238,1050,2,0,-,target,2,1213,127,1680
6.11607142857,0.116071428571,1050,8,2,-,target,6,1221,127,1680
6.88244047619,-0.11755952381,1050,2,5,+,filler,7,1757,127,1680
3.30357142857,-0.696428571429,1050,2,2,+,target,4,1517,127,1680
5.78125,-0.21875,1050,6,0,+,target,6,1222,127,1680
2.8125,-0.1875,1050,3,0,-,target,3,861,127,1680
6.22023809524,0.220238095238,1050,5,1,+,target,6,702,127,1680
3.18452380952,-0.815476190476,1050,3,1,+,target,4,852,127,1680
6.34672619048,0.346726190476,1050,2,4,+,filler,6,1014,127,1680
1.15327380952,0.153273809524,1050,6,5,-,filler,1,1029,127,1680
2.8869047619,-0.113095238095,1050,3,0,+,target,3,1029,127,1680
7.55952380952,-0.440476190476,1050,3,5,+,filler,8,1005,127,1680
1.85267857143,-1.14732142857,1050,8,5,-,filler,3,1293,127,1680
1.96428571429,-1.03571428571,1050,7,4,-,filler,3,1229,127,1680
3.57142857143,-0.428571428571,1050,6,2,-,target,4,1349,127,1680
6.03422619048,0.0342261904762,1050,4,2,+,target,6,1254,127,1680
6.00446428571,0.00446428571429,1050,3,3,+,filler,6,789,127,1680
8.2068452381,-0.793154761905,1050,4,5,+,filler,9,909,127,1680
7.53720238095,0.537202380952,1050,7,0,+,target,7,1324,127,1680
3.16964285714,-0.830357142857,1050,4,0,-,target,4,1045,127,1680
2.87946428571,-1.12053571429,1050,8,4,-,filler,4,973,127,1680
8.01339285714,-0.986607142857,1050,5,4,+,filler,9,1093,127,1680
7.41071428571,-0.589285714286,1050,8,0,-,target,8,1021,127,1680
2.03125,0.03125,1050,7,5,-,filler,2,1285,127,1680
3.57142857143,-0.428571428571,1050,7,3,-,filler,4,1710,127,1680
6.88988095238,-0.110119047619,1050,2,5,+,filler,7,1190,127,1680
2.47023809524,-0.529761904762,1050,7,4,-,filler,3,1093,127,1680
6.62946428571,0.629464285714,1050,6,0,-,target,6,989,127,1680
8.34077380952,0.340773809524,1050,4,4,+,filler,8,1205,127,1680
2.96130952381,-1.03869047619,1050,2,2,+,target,4,1117,127,1680
7.7380952381,0.738095238095,1050,7,0,+,target,7,1101,127,1680
2.81994047619,-0.18005952381,1050,8,5,-,filler,3,1453,127,1680
7.17261904762,-0.827380952381,1050,8,0,+,target,8,1365,127,1680
1.24255952381,0.24255952381,1050,5,4,-,filler,1,1117,127,1680
7.37351190476,-0.626488095238,1050,3,5,+,filler,8,1038,127,1680
